# 0.3.0 golden corpus - kernel Select (SqueakPoolRegistry). Lines: scenario|mode|domain|action|seed|gate|soundKey|tier|poolStableKey; '-' = none.
# Rebuilt by tools/KernelCharacterization; scenarios frozen in Scenarios.cs. Any delta on replay = regression.
S2-builtin-seed|Off|Ratkin|Death|2|all|SR_Death|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Death|2|partial|SR_Death|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Death|3|all|SR_Death|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Death|3|partial|SR_Death|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Draft|1|all|SR_Draft|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Draft|1|partial|SR_Draft|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Draft|2|all|SR_Draft|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Draft|2|partial|SR_Draft|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Draft|3|all|SR_Draft|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Draft|3|partial|SR_Draft|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Undraft|1|all|SR_Undraft|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Undraft|1|partial|SR_Undraft|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Undraft|2|all|SR_Undraft|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Undraft|2|partial|SR_Undraft|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Undraft|3|all|SR_Undraft|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Undraft|3|partial|SR_Undraft|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Attack|1|all|SR_Attack|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Attack|1|partial|SR_Attack|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Attack|2|all|SR_Attack|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Attack|2|partial|SR_Attack|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Attack|3|all|SR_Attack|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Attack|3|partial|SR_Attack|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Work|1|all|SR_Work|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Work|1|partial|SR_Work|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Work|2|all|SR_Work|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Work|2|partial|SR_Work|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Work|3|all|SR_Work|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Work|3|partial|SR_Work|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Equip|1|all|SR_Equip|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Equip|1|partial|SR_Equip|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Equip|2|all|SR_Equip|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Equip|2|partial|SR_Equip|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Equip|3|all|SR_Equip|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|Equip|3|partial|SR_Equip|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|MentalBreak|1|all|SR_MentalBreak|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|MentalBreak|1|partial|SR_MentalBreak|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|MentalBreak|2|all|SR_MentalBreak|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|MentalBreak|2|partial|SR_MentalBreak|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|MentalBreak|3|all|SR_MentalBreak|BuiltInFallback|-
S2-builtin-seed|Off|Ratkin|MentalBreak|3|partial|SR_MentalBreak|BuiltInFallback|-
S2-builtin-seed|Fallback|Ratkin|Call|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Call|1|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Call|2|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Call|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Call|3|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Call|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Eat|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Eat|1|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Eat|2|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Eat|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Eat|3|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Eat|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Sleep|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Sleep|1|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Sleep|2|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Sleep|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Sleep|3|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Sleep|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Wounded|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Wounded|1|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Wounded|2|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Wounded|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Wounded|3|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Wounded|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Select|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Select|1|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Select|2|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Select|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Select|3|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Select|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Move|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Move|1|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Move|2|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Move|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Move|3|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Move|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Social|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Social_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Social|1|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Social_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Social|2|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Social_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Social|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Social_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Social|3|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Social_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Social|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Social_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Joy|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Joy_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Joy|1|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Joy_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Joy|2|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Joy_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Joy|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Joy_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Joy|3|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Joy_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Joy|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Joy_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Death|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Death_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Death|1|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Death_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Death|2|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Death_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Death|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Death_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Death|3|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Death_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Death|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Death_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Draft|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Draft_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Draft|1|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Draft_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Draft|2|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Draft_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Draft|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Draft_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Draft|3|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Draft_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Draft|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Draft_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Undraft|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Undraft_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Undraft|1|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Undraft_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Undraft|2|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Undraft_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Undraft|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Undraft_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Undraft|3|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Undraft_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Undraft|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Undraft_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Attack|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Attack_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Attack|1|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Attack_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Attack|2|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Attack_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Attack|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Attack_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Attack|3|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Attack_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Attack|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Attack_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Work|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Work_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Work|1|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Work_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Work|2|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Work_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Work|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Work_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Work|3|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Work_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Work|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Work_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Equip|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Equip_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Equip|1|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Equip_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Equip|2|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Equip_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Equip|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Equip_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Equip|3|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Equip_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|Equip|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Equip_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|MentalBreak|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_MentalBreak_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|MentalBreak|1|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_MentalBreak_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|MentalBreak|2|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_MentalBreak_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|MentalBreak|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_MentalBreak_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|MentalBreak|3|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_MentalBreak_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Fallback|Ratkin|MentalBreak|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_MentalBreak_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Remix|Ratkin|Call|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Remix|Ratkin|Call|1|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Remix|Ratkin|Call|2|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Remix|Ratkin|Call|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Remix|Ratkin|Call|3|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Remix|Ratkin|Call|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Call_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Remix|Ratkin|Eat|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Remix|Ratkin|Eat|1|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Remix|Ratkin|Eat|2|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Remix|Ratkin|Eat|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Remix|Ratkin|Eat|3|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Remix|Ratkin|Eat|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Eat_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Remix|Ratkin|Sleep|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Remix|Ratkin|Sleep|1|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Remix|Ratkin|Sleep|2|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Remix|Ratkin|Sleep|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Remix|Ratkin|Sleep|3|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Remix|Ratkin|Sleep|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Sleep_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Remix|Ratkin|Wounded|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Remix|Ratkin|Wounded|1|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Remix|Ratkin|Wounded|2|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Remix|Ratkin|Wounded|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Remix|Ratkin|Wounded|3|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Remix|Ratkin|Wounded|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Wounded_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Remix|Ratkin|Select|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Remix|Ratkin|Select|1|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Remix|Ratkin|Select|2|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Remix|Ratkin|Select|2|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Remix|Ratkin|Select|3|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Remix|Ratkin|Select|3|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Select_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Remix|Ratkin|Move|1|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Remix|Ratkin|Move|1|partial|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
S2-builtin-seed|Remix|Ratkin|Move|2|all|coahuilite.squeakyratkin:SR_OfficialExample_Race_SR_Move_1|RacePack|coahuilite.squeakyratkin:SR_OfficialExample_Race
